('1', 'D', 'B') 6378
('1', 'D', 'C') 614
('1', 'D', 'D') 3041
('1', 'D', 'E') 5913
('1', 'D', 'F') 5748
('1', 'E', '0') 1771
('1', 'E', '1') 4169
('1', 'E', '2') 5335
('1', 'E', '3') 8664
('1', 'E', '4') 5332
('1', 'E', '5') 3479
('1', 'E', '6') 133
('1', 'E', '7') 3794
('1', 'E', '8') 786
('1', 'E', '9') 8274
('1', 'E', 'A') 1110
('1', 'E', 'B') 9829
('1', 'E', 'C') 2628
('1', 'E', 'D') 7169
('1', 'E', 'E') 7431
('1', 'E', 'F') 1689
('1', 'F', '0') 5060
('1', 'F', '1') 1697
('1', 'F', '2') 451
('1', 'F', '3') 20454
('1', 'F', '4') 15066
('1', 'F', '5') 13941
('1', 'F', '6') 1077
('1', 'F', '7') 17464
('1', 'F', '8') 811
('1', 'F', '9') 1490
('1', 'F', 'A') 2546
('1', 'F', 'B') 3156
('1', 'F', 'C') 14202
('1', 'F', 'D') 1482
('1', 'F', 'E') 6178
('1', 'F', 'F') 2881
('2', '0', '0') 156
